Benchmark,Over-approx.,,Complete,,
,Result,Time,Result,Time
Benchmark,Over-approx.,,Complete,,
,Result,Time,Result,Time
[sac_kin_discrete2d_complex_wo_tanh_436reward - obs_act_y_equals_0.55_start_0.1_1.0_epsilon_0.01.vnnlib],False,4.2606724860000895,False,4.448958345999927
[sac_kin_discrete2d_complex_wo_tanh_436reward - obs_act_y_equals_0.57_start_0.1_0.1125_epsilon_0.01.vnnlib],False,3.312355595999975,False,4.154979475000005
[sac_kin_discrete2d_complex_wo_tanh_436reward - obs_act_y_equals_0.57_start_0.1_1.8_epsilon_0.01.vnnlib],False,4.01998328500008,False,3.536580717999982
[sac_kin_discrete2d_complex_wo_tanh_436reward - obs_act_y_equals_0.58_start_0.1_1.0_epsilon_0.01.vnnlib],False,4.088496716000009,False,3.575166615999933
[sac_kin_discrete2d_complex_wo_tanh_436reward - obs_act_y_equals_0.60_start_0.1_0.1125_epsilon_0.01.vnnlib],False,4.47976782700016,False,3.983690180000167
[sac_kin_discrete2d_complex_wo_tanh_436reward - obs_act_y_equals_0.60_start_0.1_1.8_epsilon_0.01.vnnlib],False,4.028573998999946,False,4.133144898999944
[sac_kin_discrete2d_complex_wo_tanh_436reward - obs_act_y_equals_0.62_start_0.1_1.0_epsilon_0.01.vnnlib],False,3.215068620000011,False,3.981998246999865
[sac_kin_discrete2d_complex_wo_tanh_436reward - obs_act_y_equals_0.63_start_0.1_0.1125_epsilon_0.01.vnnlib],False,3.9044152959997973,False,4.142540579999832
[sac_kin_discrete2d_complex_wo_tanh_436reward - obs_act_y_equals_0.63_start_0.1_1.8_epsilon_0.01.vnnlib],False,3.4786480779998783,False,4.1368780459999925
[sac_kin_discrete2d_complex_wo_tanh_436reward - obs_act_y_equals_0.65_start_0.1_1.0_epsilon_0.01.vnnlib],False,4.137138422999897,False,4.4022694789998695
[sac_kin_discrete2d_complex_wo_tanh_436reward - obs_act_y_equals_0.65_start_0.1_1.8_epsilon_0.01.vnnlib],False,3.3853773949999777,False,3.3604790869999306
[sac_kin_discrete2d_complex_wo_tanh_436reward - obs_act_y_equals_0.66_start_0.1_0.1125_epsilon_0.01.vnnlib],False,4.582761734000087,False,4.201213973999984
[sac_kin_discrete2d_complex_wo_tanh_436reward - obs_act_y_equals_0.68_start_0.1_1.0_epsilon_0.01.vnnlib],False,4.01044382200007,False,3.540150371999971
[sac_kin_discrete2d_complex_wo_tanh_436reward - obs_act_y_equals_0.68_start_0.1_1.8_epsilon_0.01.vnnlib],False,3.5506698290000713,False,3.703459997999971
[sac_kin_discrete2d_complex_wo_tanh_436reward - obs_act_y_equals_0.70_start_0.1_0.1125_epsilon_0.01.vnnlib],False,3.7529529280000133,False,4.422498154000095
[sac_kin_discrete2d_complex_wo_tanh_436reward - obs_act_y_equals_0.71_start_0.1_1.0_epsilon_0.01.vnnlib],False,3.9742828500000087,False,4.445227573000011
[sac_kin_discrete2d_complex_wo_tanh_436reward - obs_act_y_equals_0.71_start_0.1_1.8_epsilon_0.01.vnnlib],False,3.851730955999983,False,3.7252115129999765
[sac_kin_discrete2d_complex_wo_tanh_436reward - obs_act_y_equals_0.72_start_0.1_0.1125_epsilon_0.01.vnnlib],False,4.030466820000129,False,3.6441882890001125
[sac_kin_discrete2d_complex_wo_tanh_436reward - obs_act_y_equals_0.73_start_0.1_1.8_epsilon_0.01.vnnlib],False,3.823924901000055,False,3.4681542600001194
[sac_kin_discrete2d_complex_wo_tanh_436reward - obs_act_y_equals_0.74_start_0.1_1.0_epsilon_0.01.vnnlib],False,4.3111725629999,False,4.25815463999993
[sac_kin_discrete2d_complex_wo_tanh_436reward - obs_act_y_equals_0.75_start_0.1_0.1125_epsilon_0.01.vnnlib],False,4.255695349000007,False,4.304096981999919
[sac_kin_discrete2d_complex_wo_tanh_436reward - obs_act_y_equals_0.75_start_0.1_1.8_epsilon_0.01.vnnlib],False,4.163542135999933,False,3.9127505199999177
[sac_kin_discrete2d_complex_wo_tanh_436reward - obs_act_y_equals_0.77_start_0.1_1.0_epsilon_0.01.vnnlib],False,3.908340444000032,False,3.991894451999997
[sac_kin_discrete2d_complex_wo_tanh_436reward - obs_act_y_equals_0.77_start_0.1_1.8_epsilon_0.01.vnnlib],False,3.6320592580000266,False,4.222850382999923
[sac_kin_discrete2d_complex_wo_tanh_436reward - obs_act_y_equals_0.78_start_0.1_0.1125_epsilon_0.01.vnnlib],False,3.7852176170001712,False,4.030747195000004
[sac_kin_discrete2d_complex_wo_tanh_436reward - obs_act_y_equals_0.79_start_0.1_1.0_epsilon_0.01.vnnlib],False,4.096615721000035,False,4.6213606119999895
[sac_kin_discrete2d_complex_wo_tanh_436reward - obs_act_y_equals_0.80_start_0.1_0.1125_epsilon_0.01.vnnlib],False,4.265800639999952,False,4.100816025000086
[sac_kin_discrete2d_complex_wo_tanh_436reward - obs_act_y_equals_0.80_start_0.1_1.8_epsilon_0.01.vnnlib],False,3.847866586000009,False,4.039037763999886
[sac_kin_discrete2d_complex_wo_tanh_436reward - obs_act_y_equals_0.82_start_0.1_1.0_epsilon_0.01.vnnlib],False,3.6900421289999485,False,4.71206944100004
[sac_kin_discrete2d_complex_wo_tanh_436reward - obs_act_y_equals_0.82_start_0.1_1.8_epsilon_0.01.vnnlib],False,4.015274482999985,False,3.79575118799994
[sac_kin_discrete2d_complex_wo_tanh_436reward - obs_act_y_equals_0.83_start_0.1_0.1125_epsilon_0.01.vnnlib],False,3.448833743000023,False,3.952439255000172
[sac_kin_discrete2d_complex_wo_tanh_436reward - obs_act_y_equals_0.83_start_0.1_1.8_epsilon_0.01.vnnlib],False,3.7278864949998933,False,4.43957052199994
[sac_kin_discrete2d_complex_wo_tanh_436reward - obs_act_y_equals_0.85_start_0.1_0.1125_epsilon_0.01.vnnlib],False,3.843348743000206,False,4.277043727999853
[sac_kin_discrete2d_complex_wo_tanh_436reward - obs_act_y_equals_0.85_start_0.1_1.0_epsilon_0.01.vnnlib],False,4.119200226999965,False,4.4792811750000965
[sac_kin_discrete2d_complex_wo_tanh_436reward - obs_act_y_equals_0.85_start_0.1_1.8_epsilon_0.01.vnnlib],False,3.699084849999963,False,3.692077071000085
[sac_kin_discrete2d_complex_wo_tanh_436reward - obs_act_y_equals_0.87_start_0.1_0.1125_epsilon_0.01.vnnlib],False,3.7150235809999685,False,4.485343282000031
[sac_kin_discrete2d_complex_wo_tanh_436reward - obs_act_y_equals_0.87_start_0.1_1.0_epsilon_0.01.vnnlib],False,3.616024278000168,False,4.934773251000024
[sac_kin_discrete2d_complex_wo_tanh_436reward - obs_act_y_equals_0.87_start_0.1_1.8_epsilon_0.01.vnnlib],False,4.470230937999986,False,5.047447201000068
[sac_kin_discrete2d_complex_wo_tanh_436reward - obs_act_y_equals_0.88_start_0.1_1.8_epsilon_0.01.vnnlib],False,4.513793332999967,False,4.202340806999928
[sac_kin_discrete2d_complex_wo_tanh_436reward - obs_act_y_equals_0.89_start_0.1_0.1125_epsilon_0.01.vnnlib],False,4.228212574000054,False,3.7142085350001253
[sac_kin_discrete2d_complex_wo_tanh_436reward - obs_act_y_equals_0.89_start_0.1_1.0_epsilon_0.01.vnnlib],False,3.7756139959999473,False,4.136943008999879
[sac_kin_discrete2d_complex_wo_tanh_436reward - obs_act_y_equals_0.89_start_0.1_1.8_epsilon_0.01.vnnlib],False,4.407885893999946,False,4.131690113000104
[sac_kin_discrete2d_complex_wo_tanh_436reward - obs_act_y_equals_0.90_start_1.8_0.2_epsilon_0.01.vnnlib],False,3.3581122549999236,False,4.319486005000044
[sac_kin_discrete2d_complex_wo_tanh_436reward - obs_act_y_equals_0.91_start_0.1_0.1125_epsilon_0.01.vnnlib],False,4.29499083099995,False,3.8357984879999094
[sac_kin_discrete2d_complex_wo_tanh_436reward - obs_act_y_equals_0.91_start_0.1_1.0_epsilon_0.01.vnnlib],False,3.6144510470001023,False,5.495186181000008
[sac_kin_discrete2d_complex_wo_tanh_436reward - obs_act_y_equals_0.91_start_0.1_1.8_epsilon_0.01.vnnlib],False,3.854223886999989,False,4.476175354999896
[sac_kin_discrete2d_complex_wo_tanh_436reward - obs_act_y_equals_0.91_start_1.8_1.0_epsilon_0.01.vnnlib],False,3.7804038930000843,False,4.104660909999893
[sac_kin_discrete2d_complex_wo_tanh_436reward - obs_act_y_equals_0.92_start_0.1_0.1125_epsilon_0.01.vnnlib],False,3.936525735000032,False,4.556448851999903
[sac_kin_discrete2d_complex_wo_tanh_436reward - obs_act_y_equals_0.92_start_0.1_1.8_epsilon_0.01.vnnlib],False,3.4976050380000743,False,4.703782064000052
[sac_kin_discrete2d_complex_wo_tanh_436reward - obs_act_y_equals_0.92_start_1.8_0.2_epsilon_0.01.vnnlib],False,3.6541681660000904,False,5.204296251999949
[sac_kin_discrete2d_complex_wo_tanh_436reward - obs_act_y_equals_0.92_start_1.8_1.0_epsilon_0.01.vnnlib],False,10.165806195999949,False,4.91658781000001
[sac_kin_discrete2d_complex_wo_tanh_436reward - obs_act_y_equals_0.93_start_0.1_1.0_epsilon_0.01.vnnlib],False,4.370722689000104,False,5.21381088499993
[sac_kin_discrete2d_complex_wo_tanh_436reward - obs_act_y_equals_0.93_start_0.1_1.8_epsilon_0.01.vnnlib],False,3.5256936719999885,False,4.21959863699999
[sac_kin_discrete2d_complex_wo_tanh_436reward - obs_act_y_equals_0.93_start_1.8_0.2_epsilon_0.01.vnnlib],False,4.557884488000127,False,4.341460172000097
[sac_kin_discrete2d_complex_wo_tanh_436reward - obs_act_y_equals_0.93_start_1.8_1.0_epsilon_0.01.vnnlib],False,4.039294070000096,False,4.607142239000041
[sac_kin_discrete2d_complex_wo_tanh_436reward - obs_act_y_equals_0.94_start_0.1_0.1125_epsilon_0.01.vnnlib],False,4.39229807699985,False,4.405901337000159
[sac_kin_discrete2d_complex_wo_tanh_436reward - obs_act_y_equals_0.94_start_0.1_1.8_epsilon_0.01.vnnlib],False,4.2250215240001125,False,4.629170050000084
[sac_kin_discrete2d_complex_wo_tanh_436reward - obs_act_y_equals_0.94_start_1.8_0.2_epsilon_0.01.vnnlib],False,4.004835251000031,False,5.32593729600012
[sac_kin_discrete2d_complex_wo_tanh_436reward - obs_act_y_equals_0.94_start_1.8_1.0_epsilon_0.01.vnnlib],False,3.932543187999954,False,4.521854042000086
[sac_kin_discrete2d_complex_wo_tanh_436reward - obs_act_y_equals_0.95_start_0.1_0.1125_epsilon_0.01.vnnlib],False,4.305533296000021,False,4.063911515999962
[sac_kin_discrete2d_complex_wo_tanh_436reward - obs_act_y_equals_0.95_start_0.1_1.0_epsilon_0.01.vnnlib],False,4.654300124999963,False,4.82627163799998
[sac_kin_discrete2d_complex_wo_tanh_436reward - obs_act_y_equals_0.95_start_0.1_1.8_epsilon_0.01.vnnlib],False,3.3409256410000125,False,4.244040328999972
[sac_kin_discrete2d_complex_wo_tanh_436reward - obs_act_y_equals_0.95_start_1.8_0.2_epsilon_0.01.vnnlib],False,3.7585613140001897,False,4.690210772
[sac_kin_discrete2d_complex_wo_tanh_436reward - obs_act_y_equals_0.95_start_1.8_1.0_epsilon_0.01.vnnlib],False,3.452862175000064,False,6.480461132999835
[sac_kin_discrete2d_complex_wo_tanh_436reward - obs_act_y_equals_0.96_start_0.1_0.1125_epsilon_0.01.vnnlib],False,3.4724355599998944,False,4.324634756000023
[sac_kin_discrete2d_complex_wo_tanh_436reward - obs_act_y_equals_0.96_start_0.1_1.8_epsilon_0.01.vnnlib],False,3.434972216999995,False,4.175970289999896
[sac_kin_discrete2d_complex_wo_tanh_436reward - obs_act_y_equals_0.96_start_1.8_0.2_epsilon_0.01.vnnlib],False,4.12478162299999,False,4.423888299000055
[sac_kin_discrete2d_complex_wo_tanh_436reward - obs_act_y_equals_0.96_start_1.8_1.0_epsilon_0.01.vnnlib],False,9.957161671999984,False,4.102130232000036
[sac_kin_discrete2d_complex_wo_tanh_436reward - obs_act_y_equals_0.97_start_0.1_1.0_epsilon_0.01.vnnlib],False,4.096146758000032,False,5.139460049000036
[sac_kin_discrete2d_complex_wo_tanh_436reward - obs_act_y_equals_0.97_start_0.1_1.8_epsilon_0.01.vnnlib],False,4.741003353999986,False,5.329463927000006
[sac_kin_discrete2d_complex_wo_tanh_436reward - obs_act_y_equals_0.97_start_1.8_0.2_epsilon_0.01.vnnlib],False,4.641257085999996,False,5.419882328000085
[sac_kin_discrete2d_complex_wo_tanh_436reward - obs_act_y_equals_0.97_start_1.8_1.0_epsilon_0.01.vnnlib],False,4.911535017999995,False,5.755319081000152
[sac_kin_discrete2d_complex_wo_tanh_436reward - obs_act_y_equals_0.98_start_0.1_0.1125_epsilon_0.01.vnnlib],False,4.606113806999929,False,4.302789153000049
[sac_kin_discrete2d_complex_wo_tanh_436reward - obs_act_y_equals_0.98_start_0.1_1.8_epsilon_0.01.vnnlib],False,4.2818667859999096,False,4.612476122999851
[sac_kin_discrete2d_complex_wo_tanh_436reward - obs_act_y_equals_0.99_start_0.1_0.1125_epsilon_0.01.vnnlib],False,3.565693103000058,False,3.828233057000034
[sac_kin_discrete2d_complex_wo_tanh_436reward - obs_act_y_equals_0.99_start_0.1_1.0_epsilon_0.01.vnnlib],False,3.9024293920001583,False,5.03519326799983
[sac_kin_discrete2d_complex_wo_tanh_436reward - obs_act_y_equals_0.99_start_1.8_0.2_epsilon_0.01.vnnlib],False,4.409372315999917,False,4.740141689999973
[sac_kin_discrete2d_complex_wo_tanh_436reward - obs_act_y_equals_0.99_start_1.8_1.0_epsilon_0.01.vnnlib],False,4.9138222320000295,False,5.793952061000027
[sac_kin_discrete2d_complex_wo_tanh_436reward - obs_act_y_equals_1.00_start_0.1_0.1125_epsilon_0.01.vnnlib],False,4.5526540629998635,False,4.642698882000104
[sac_kin_discrete2d_complex_wo_tanh_436reward - obs_act_y_equals_1.00_start_0.1_1.0_epsilon_0.01.vnnlib],False,4.089100197000107,False,5.004833467000026
[sac_kin_discrete2d_complex_wo_tanh_436reward - obs_act_y_equals_1.00_start_0.1_1.8_epsilon_0.01.vnnlib],False,4.657113283999934,False,4.343599878999839
[sac_kin_discrete2d_complex_wo_tanh_436reward - obs_act_y_equals_1.00_start_1.8_0.2_epsilon_0.01.vnnlib],False,3.9245283300001574,False,5.907857436999848
[sac_kin_discrete2d_complex_wo_tanh_436reward - obs_act_y_equals_1.00_start_1.8_1.0_epsilon_0.01.vnnlib],False,4.140111871000045,False,3.9068345470000168
[sac_kin_discrete2d_complex_wo_tanh_436reward - obs_act_y_equals_1.01_start_0.1_0.1125_epsilon_0.01.vnnlib],False,3.807312602000138,False,4.762917651999942
[sac_kin_discrete2d_complex_wo_tanh_436reward - obs_act_y_equals_1.01_start_0.1_1.0_epsilon_0.01.vnnlib],False,4.131708608000054,False,5.009493533000068
[sac_kin_discrete2d_complex_wo_tanh_436reward - obs_act_y_equals_1.02_start_0.1_0.1125_epsilon_0.01.vnnlib],False,4.018828157000144,False,4.66852814799995
