Benchmark,Over-approx.,,Complete,,
,Result,Time,Result,Time
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_0.44_start_0.1_1.0_epsilon_0.01.vnnlib],False,2.8402632469997116,False,3.175367114000437
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_0.44_start_0.1_1.8_epsilon_0.01.vnnlib],False,2.9553980700002285,False,3.049097215999609
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_0.46_start_0.1_0.15_epsilon_0.01.vnnlib],False,3.296513465999851,False,3.116880845999731
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_0.46_start_0.1_1.0_epsilon_0.01.vnnlib],False,3.2300703929995507,False,3.78343293800026
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_0.47_start_0.1_1.8_epsilon_0.01.vnnlib],False,3.333896757999355,False,4.044383414000549
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_0.48_start_0.1_0.15_epsilon_0.01.vnnlib],False,3.2947130889997425,False,3.1918387859996074
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_0.49_start_0.1_1.0_epsilon_0.01.vnnlib],False,3.411219921999873,False,3.228195314000004
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_0.49_start_0.1_1.8_epsilon_0.01.vnnlib],False,3.0225612069998533,False,3.7956185659995754
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_0.51_start_0.1_0.15_epsilon_0.01.vnnlib],False,3.112269741000091,False,2.9771594680005364
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_0.51_start_0.1_1.8_epsilon_0.01.vnnlib],False,2.6463034190001054,False,3.2744105890005812
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_0.52_start_0.1_1.0_epsilon_0.01.vnnlib],False,3.2295812869997462,False,3.3181326399999307
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_0.53_start_0.1_0.15_epsilon_0.01.vnnlib],False,2.9543139799998244,False,3.440909382999962
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_0.53_start_0.1_1.8_epsilon_0.01.vnnlib],False,3.3423130620003576,False,3.4688477939998847
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_0.54_start_0.1_1.0_epsilon_0.01.vnnlib],False,3.469079987000441,False,3.349766063000061
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_0.55_start_0.1_0.15_epsilon_0.01.vnnlib],False,3.363822395999705,False,3.119284986000821
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_0.56_start_0.1_1.8_epsilon_0.01.vnnlib],False,2.940323568000167,False,3.3020179179993647
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_0.57_start_0.1_1.0_epsilon_0.01.vnnlib],False,3.0094982569999047,False,3.0202684220002993
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_0.58_start_0.1_0.15_epsilon_0.01.vnnlib],False,3.2426968250001664,False,3.2416506839999784
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_0.58_start_0.1_1.8_epsilon_0.01.vnnlib],False,3.2069905140006085,False,9.060128331999294
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_0.60_start_0.1_0.15_epsilon_0.01.vnnlib],False,2.89145353099957,False,3.0885992220000844
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_0.60_start_0.1_1.0_epsilon_0.01.vnnlib],False,2.9179197819994442,False,3.4053848780004046
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_0.60_start_0.1_1.8_epsilon_0.01.vnnlib],False,3.0897311009994155,False,3.2757775629997923
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_0.62_start_0.1_0.15_epsilon_0.01.vnnlib],False,3.2028808299992306,False,4.027015876000405
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_0.62_start_0.1_1.0_epsilon_0.01.vnnlib],False,3.0937994000005347,False,3.5474723930001346
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_0.62_start_0.1_1.8_epsilon_0.01.vnnlib],False,2.9960967789993447,False,3.592878561999896
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_0.64_start_0.1_0.15_epsilon_0.01.vnnlib],False,2.9237429499999052,False,3.1884541359995637
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_0.64_start_0.1_1.8_epsilon_0.01.vnnlib],False,3.05644307700004,False,3.5577538099996673
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_0.65_start_0.1_1.0_epsilon_0.01.vnnlib],False,2.786057737000192,False,3.4309088219997648
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_0.66_start_0.1_1.8_epsilon_0.01.vnnlib],False,3.277471532999698,False,3.265512279000177
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_0.67_start_0.1_0.15_epsilon_0.01.vnnlib],False,3.227134378000301,False,3.1108220309997705
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_0.67_start_0.1_1.0_epsilon_0.01.vnnlib],False,3.237451291999605,False,2.7771871149998333
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_0.68_start_0.1_1.8_epsilon_0.01.vnnlib],False,2.93777717499961,False,3.9189378909995867
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_0.69_start_0.1_0.15_epsilon_0.01.vnnlib],False,3.122715640000024,False,3.3396138259995496
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_0.70_start_0.1_1.0_epsilon_0.01.vnnlib],False,3.147366338000211,False,3.121968114000083
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_0.70_start_0.1_1.8_epsilon_0.01.vnnlib],False,2.919025068999872,False,9.15261575400018
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_0.71_start_0.1_0.15_epsilon_0.01.vnnlib],False,2.8935908610001206,False,3.1275702419998197
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_0.72_start_0.1_1.0_epsilon_0.01.vnnlib],False,3.2650951610003176,False,3.2782577139996647
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_0.72_start_0.1_1.8_epsilon_0.01.vnnlib],False,3.2145231149997926,False,3.578980150999996
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_0.73_start_0.1_0.15_epsilon_0.01.vnnlib],False,2.945844955999746,False,2.7732127980007135
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_0.74_start_0.1_1.8_epsilon_0.01.vnnlib],False,3.284302908999962,False,3.1827191520005726
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_0.75_start_0.1_0.15_epsilon_0.01.vnnlib],False,3.08747220999976,False,3.3883395559996643
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_0.75_start_0.1_1.0_epsilon_0.01.vnnlib],False,2.9846964670005036,False,3.1446687940006086
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_0.75_start_1.8_1.8_epsilon_0.01.vnnlib],False,3.4010461509997185,False,3.304127385999891
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_0.76_start_0.1_1.8_epsilon_0.01.vnnlib],False,3.114919972998905,False,3.682151322000209
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_0.76_start_1.8_1.8_epsilon_0.01.vnnlib],False,3.0950504329994146,False,3.4349160000001575
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_0.77_start_0.1_0.15_epsilon_0.01.vnnlib],False,3.393098551001458,False,3.543140953999682
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_0.77_start_0.1_1.0_epsilon_0.01.vnnlib],False,3.268264285999976,False,3.2759367219987325
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_0.77_start_1.8_1.8_epsilon_0.01.vnnlib],False,3.623966133000067,False,3.6066973010001675
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_0.78_start_0.1_0.15_epsilon_0.01.vnnlib],False,3.0587085690003732,False,3.655060954999499
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_0.78_start_0.1_1.8_epsilon_0.01.vnnlib],False,3.099868653000158,False,3.5868444290008483
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_0.78_start_1.8_1.8_epsilon_0.01.vnnlib],False,3.3009912870002154,False,3.562915428999986
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_0.79_start_0.1_1.0_epsilon_0.01.vnnlib],False,3.2257765989998006,False,3.511237271999562
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_0.79_start_0.1_1.8_epsilon_0.01.vnnlib],False,4.26340952999999,False,3.1163441660009994
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_0.79_start_1.8_1.8_epsilon_0.01.vnnlib],False,3.713116357999752,False,3.091982158999599
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_0.80_start_0.1_0.15_epsilon_0.01.vnnlib],False,3.1018704830003117,False,3.40441231800105
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_0.80_start_1.8_1.8_epsilon_0.01.vnnlib],False,3.056846964000215,False,3.404747259000942
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_0.81_start_0.1_1.0_epsilon_0.01.vnnlib],False,2.9718534340008773,False,3.2006447089988797
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_0.81_start_0.1_1.8_epsilon_0.01.vnnlib],False,3.3625866190013767,False,3.1117263050000474
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_0.81_start_1.8_1.8_epsilon_0.01.vnnlib],False,3.116336531998968,False,5.386298260998956
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_0.82_start_0.1_0.15_epsilon_0.01.vnnlib],False,3.0115687270008493,False,3.24508372299897
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_0.82_start_1.8_1.8_epsilon_0.01.vnnlib],False,3.2511551860006875,False,3.304219206998823
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_0.83_start_0.1_1.0_epsilon_0.01.vnnlib],False,3.1255247559984127,False,3.0927427030001127
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_0.83_start_0.1_1.8_epsilon_0.01.vnnlib],False,3.4201350280000042,False,3.0497238839998317
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_0.83_start_1.8_1.8_epsilon_0.01.vnnlib],False,3.206245796998701,False,3.12001310100095
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_0.84_start_0.1_0.15_epsilon_0.01.vnnlib],False,3.3437370820010983,False,3.3473607579999225
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_0.84_start_0.1_1.8_epsilon_0.01.vnnlib],False,3.2328190750013164,False,2.9306836589985323
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_0.85_start_0.1_0.15_epsilon_0.01.vnnlib],False,3.1010527860016737,False,3.2439528680006333
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_0.85_start_0.1_1.0_epsilon_0.01.vnnlib],False,3.0477902439997706,False,9.389435249000599
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_0.85_start_1.8_1.8_epsilon_0.01.vnnlib],False,3.09944687800089,False,3.4760693369989895
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_0.86_start_1.8_1.8_epsilon_0.01.vnnlib],False,3.333912206000605,False,3.145407822999914
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_0.87_start_0.1_0.15_epsilon_0.01.vnnlib],False,3.286369432998981,False,3.2069771890000993
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_0.87_start_0.1_1.0_epsilon_0.01.vnnlib],False,3.3772874440001033,False,3.3197981449993677
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_0.87_start_0.1_1.8_epsilon_0.01.vnnlib],False,3.297004477999508,False,3.3513386529994023
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_0.88_start_0.1_0.15_epsilon_0.01.vnnlib],False,2.9313720789996296,False,3.344428324000546
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_0.88_start_0.1_1.8_epsilon_0.01.vnnlib],False,3.0526960420011164,False,3.1014580680002837
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_0.88_start_1.8_1.8_epsilon_0.01.vnnlib],False,3.1349605260002136,False,9.056502505000026
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_0.89_start_0.1_0.15_epsilon_0.01.vnnlib],False,3.0156835460002185,False,3.3442440580001858
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_0.89_start_0.1_1.0_epsilon_0.01.vnnlib],False,3.2000609560000157,False,3.6370529169998917
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_0.90_start_0.1_1.0_epsilon_0.01.vnnlib],False,3.2394068209996476,False,3.214613392001411
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_0.90_start_1.8_1.8_epsilon_0.01.vnnlib],False,3.499488478000785,False,3.473899499998879
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_0.91_start_0.1_0.15_epsilon_0.01.vnnlib],False,3.292484184999921,False,3.1197624119995453
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_0.91_start_0.1_1.8_epsilon_0.01.vnnlib],False,3.3273591619999934,False,3.3246806400002242
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_0.92_start_0.1_0.15_epsilon_0.01.vnnlib],False,3.388964396999654,False,3.1520517520002613
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_0.92_start_0.1_1.0_epsilon_0.01.vnnlib],False,3.3934722200010583,False,3.327228770000147
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_0.92_start_1.8_1.0_epsilon_0.01.vnnlib],False,3.292999959001463,False,3.2971950029987056
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_0.92_start_1.8_1.8_epsilon_0.01.vnnlib],False,4.724610589000804,False,3.4643482139999833
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_0.93_start_0.1_0.15_epsilon_0.01.vnnlib],False,3.5436118630004785,False,3.1205033530004584
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_0.93_start_0.1_1.8_epsilon_0.01.vnnlib],False,3.0838573100008944,False,2.9880341030002455
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_0.93_start_1.8_1.0_epsilon_0.01.vnnlib],False,3.191945290998774,False,9.117716385000676
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_0.94_start_0.1_1.0_epsilon_0.01.vnnlib],False,9.071528705000674,False,8.992436147998887
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_0.94_start_1.8_1.0_epsilon_0.01.vnnlib],False,2.955935233998389,False,3.910734785000386
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_0.94_start_1.8_1.8_epsilon_0.01.vnnlib],False,3.5319612139992387,False,3.2531555339992337
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_0.95_start_0.1_0.15_epsilon_0.01.vnnlib],False,3.380172475001018,False,3.2992806900001597
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_0.95_start_0.1_1.0_epsilon_0.01.vnnlib],False,3.063805608999246,False,3.0462618290002865
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_0.95_start_0.1_1.8_epsilon_0.01.vnnlib],False,3.436963819000084,False,3.1685496760001115
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_0.95_start_1.8_1.0_epsilon_0.01.vnnlib],False,3.219230069000332,False,3.0316603079991182
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_0.96_start_0.1_0.15_epsilon_0.01.vnnlib],False,3.1268094510014635,False,3.453749913000138
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_0.96_start_0.1_1.0_epsilon_0.01.vnnlib],False,3.0799603949999437,False,3.53588740899977
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_0.96_start_0.1_1.8_epsilon_0.01.vnnlib],False,2.8417910160005704,False,3.4117966499998147
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_0.96_start_1.8_0.15_epsilon_0.01.vnnlib],False,3.304750712999521,False,3.2803383379996376
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_0.96_start_1.8_1.0_epsilon_0.01.vnnlib],False,3.399712979000469,False,9.860007654999208
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_0.96_start_1.8_1.8_epsilon_0.01.vnnlib],False,2.6777465859995573,False,3.7408171470015077
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_0.97_start_1.8_1.0_epsilon_0.01.vnnlib],False,2.8396979320004903,False,3.480139985000278
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_0.98_start_0.1_0.15_epsilon_0.01.vnnlib],False,3.236588912001025,False,3.282542167000429
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_0.98_start_0.1_1.0_epsilon_0.01.vnnlib],False,3.2463791749996744,False,3.9102609300007316
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_0.98_start_0.1_1.8_epsilon_0.01.vnnlib],False,3.0460615109986975,False,3.4812207800005126
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_0.98_start_1.8_0.15_epsilon_0.01.vnnlib],False,3.3148860500004957,False,3.2114485999991302
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_0.98_start_1.8_1.0_epsilon_0.01.vnnlib],False,3.2759361389998958,False,3.6474587989996508
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_0.98_start_1.8_1.8_epsilon_0.01.vnnlib],False,2.8246986490012205,False,9.30746825999995
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_0.99_start_0.1_1.0_epsilon_0.01.vnnlib],False,2.998944885999663,False,3.435800162000305
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_0.99_start_1.8_1.0_epsilon_0.01.vnnlib],False,2.8510359240008256,False,3.5091499629997998
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_1.00_start_0.1_0.15_epsilon_0.01.vnnlib],False,3.3421854640000674,False,3.210885310001686
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_1.00_start_0.1_1.0_epsilon_0.01.vnnlib],False,3.128677703998619,False,3.1495644500009803
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_1.00_start_0.1_1.8_epsilon_0.01.vnnlib],False,3.515155697999944,False,3.937447662001432
